,pl_id,text1,text2,text3
0,39, 판매자님이 기프티콘 한달이 다 되도록 안보내주시네요..ㅠㅠ  그리고 폰은 성능 괜찮아요. 겜을 많이 하는것도 아니라서.. 카메라 기능들은 정말 맘에 들고 화소도 좋네요. 밝게 잘 찍혀요. 손떨림 기능 없지만 만족스럽네요~~ 기변이라 유심칩은 인터넷 찾아보고 가이드 출력해서 잘라 썼네요.  암튼 기프티콘 주세요~  ,왠만하면 댓글 잘 안적는데 프리미엄 상품평까지 적고 있습니다.^^갑자기 와이프 폰이 고장 나는 바람에 이리저리 알아보았는데결론은 제가 다니는 H기업 특판보다 여기가 더 싸요.^^처음 제가 잘몰라서 카카오톡으로 요금제 및 유심과 관련된 질문을 했는데 너무 친절히 응대해 주셔서 감동이었습니다.~^^하지만 감동은 여기서 끝이 아니었습니다.결제후 친절 목소리의 상담사가 해피콜을 주셔서 요금제 및 주의할점을 확인 시켜주시고 폰이 고장난걸 아시고 금요일 마감 시간이 다됐음에도 불구하고 토요일에 받을 수 있도록 빠른 일처리른 해주셔서 무한 신뢰가 가더라구요~^^하루 만에 우체국 택배로 받아봤는데요.뽁뽁이로 꼼꼼한 포장과 친절한 안내장이 있어서 어려움 없이등록했습니다. (필름 및 케이스 동봉)와이프가 너무 좋아합니다. 너무너무 감사드립니다.비록 비싼 폰은 아니지만 안내장에 끝까지 VIP로 모시겠다는 말에 다음부터 우리집 핸드폰 구입은 단골이 생겼네요~^^,"원래 부터 이 기종을 하고 싶어서 싼곳을 찾다보니 여기로 왔네요.휴대폰을 바꾸려고 여러 업체를 전전했는데 이곳만한 곳이 없었네요.색상, 요금제등 요구사항도 다 들어주시고궁금한게 많아서 카톡으로 여러번 질문했는데 그것도 매번 친절하게 답변해주시구요. (카톡이 다 지워지는 바람에 캡쳐를 못해서 아쉽네요)기계도 문제없이 아주 빠른 배송으로 받았습니다. 개통도 요청후 2시간 이내에 바로 ?구요. 아 투명케이스랑 필름도 챙겨주셔서 바로 깨끗하게 사용할 수 있는 점도 좋았네요.덕분에 기분 좋게 기변 했네요^^  감사합니다!사진은 서치해서 올립니다. 블루투스 이어폰! 원해요!!ㅋㅋ"
0,61,인터넷 최저가라 여기서 구매했는데 배송도 온라인 신청서 작성 하고 일주일 다되서 출고해주고.. 늦게 받은 탓에 주말겹쳐서 개통도 안되고 신청서에 빼먹어서 전화로 유심 추가해달라했는데 유심도 안주고  전화받는 분은 알바인지 물어볼때마다 담당자한테 알아봐준다하고 다이렉트로 되는일이 없다. 대리점 전화만 몇번을 했는지ㅠㅠ 핸드폰 첫 구매라 아무데서나 샀는데 동네 대리점이 친절하고 서비스 진행속도가 빠르다는 것을 깨달았다..ㅡㅠㅡ,"사은품 보내준다고 20일 기다리게하고 문의하니 이제 이벤트였고 재고소진이라뇨? 리뷰시 사은품은 이벤트인건 봤네요. 이벤트도 아니었고 구매당시 전화로 설명까지  들었어요(재고시 사은품 없다도 해당않됨) 첨부터 말했으면 기다리지않고 구매를 했죠.어차피 온다생각에 불편해도 기다리다 물어보니. 이뱐트 였다니. 화면은 열리지도 않아 증거도 없고. 취소하고 싶어도 위약금 있어 소비자만 손해고. 품절이라 화면도 못열고, 인터파크도 이런일 예방할수 있게 판매자 조정방법좀 모색하시죠?",성능 좋은 폰을 저렴?(공짜!)하게 샀어요. 금요일에 주문해서 월요일에 택배받아 화요일 오후늦게 개통했어요~ 번호이동해서 사용하는거면 가격적인면에선 매우만족합니다! 주위에 소문 내야겠네요~ 감사합니다. 번창하세요!
0,62,"몇 주를 고민하다 큰 돈들어가는 현금완납폰 24개월 분납보다는 사용패턴에 맞게 요금할인 25를 선택한것이 맞는다는 생각에 구매결정  다음날 전화바로 주시고, 색상변경도 해주시고,  유심칩은 대리점가서 잘라서 사용했습니다. 친절한 상담 빠른배송  추천합니다","갤럭시팝 3년넘게 썼는데, 메모리용량도 작은데다가 이제 밧데리도 한계에 달했는지 충전해도 얼마 못 가고, 완충이었는데 갑자기 꺼지더니 0로 변해서 어쩔 수 없이 바꿨어요.이왕이면 최신형 사려면 큰맘 먹고 갤럭시s7선택.에누리랑 네이버로 검색해서 그나마 가격 싼 이곳에서 구입.빨리 받고 싶어서 직접 방문수령했습니다.직원분이 설명 꼼꼼하게 잘 해주셨어요.궁금한 것 물어보면 답변도 잘 해주시고...필름,케이스도 챙겨주셨어요.64기가 하고 싶었는데 핑크들은 32기가라네요.핑크블라썸하고 핑크골드 색상때문에 고민 많이 했는데,핑크블라썸이 개취 색상이긴한데 플라스틱인것 같고, 스뎅도 갖고 싶었던지라 그냥 핑크골드했어요.형광등 아래서는 살짝 핑크빛 골드끼가 많이 도네요.우선 쓸데없는 기본 어플 지울 수 있어서 좋았고, 기본앱도 쓸만한게 많아서 괜찮네요.충전은 확실히 빨라요.아직 모든 기능을 사용해보지않아서 잘은 모르겠어요.","기기값을 완납하여 사본적이 처음이라 문의게시판을 이용했는데 피드백도 빠르고 좋았습니다. 또 쿠폰 등을 통한 할인, 기기값 전액을 지불하다보니 할부수수료가 없는 점, 밴드요금제 외 맞춤형 요금제도 선택할 수 있는게 좋았어요.  공시지원이 아니니 요금할인+선택약정할인도 가능합니다. 기기변경신청서 작성 시 요구사항(요금제,색상 등)을 적어두니 해피콜 시 바로 반영되어서 편리했습니다. 필름2장과 기본 플라스틱 케이스가 왔고 필름1장을 붙이다가 실수로 한꺼번에 다 벗겨버리는 바람에 ㅜㅜ 한장은 그냥 날렸어요. 붙이고 커버지 뗄 때 조심하시길! 그리고 기기변경신청서가 메일로 날라왔는데, 맞춤형요금제로 사용 중임에도 신청서 작성시 임의로 작성한 밴드29로 적혀있어서 의아했습니다. 티월드에서는 정상적으로 확인되서 걍 넘어갔어요. 그리고 유심을 끼우고 유심다운로드과정이 있는데 계속 실패한다고 나와서 ㅜㅜ 한 3시간넘게 휴대폰이 먹통이 되어 답답했습니다. 한번씩 유심이 정상적으로 다운되지 않는다고 하네요. 인터넷으로 사니 이런 부분이 좀 불편했습니다. 휴대폰 사자마자 작동이 안되서 ㅜㅠㅜ 결국 대리점가서 해결했지만 지금은 아주 잘 사용하고 있어요!구매할 때처럼 할인 등이 좋아지면 가족도 바꿔줄 예정입니다!"
0,63, 7월 31일 점심때쯤  주문해서 8/1일 오후 5시쯤 cj택배로 받았어요 원래는 a7을 구하고 싶었는데 품절이라서.....비슷한 성능의 가성비 갑인 a5를 알아보다 가 온라인에서 구매했어요.... 요금제 상관없이  번호이동으로 할부금0원에  단말기대금 0원으로 24개월 약정에 구매했구요..  데이터검색정도만 할꺼라서...T플랜스몰요금제로  요금제 금액만 내는걸로 했구요... 신청화면에 요금제 선택안 되는데 그거 상관없어요....신청할때  적는 이메일 주소로 신청서 받고서  이메일로 받은 신청서에서  요금제 작성하고 보내면 됩니다.. 이메일주소적고 신청하기하면 화면에 신청서 뜨는데 그거 안되요....첨에 당황했음..ㅎㅎ;; 화면에 나와있는 고객센터에 전화하셔서  11번가에서 신청하셨다고하면 이메일주소로 신청서 보내주세요~~~  그거 작성하고   작성한날 당일 저녁6시쯤  내핸드폰 끊어지고 다음날 개통 배송돼요.. 사은품으로....액정필름/보조배터리/핸드폰케이스 3종 받았어요.. 덕분에 잘씁니다..^^ 방수방진돼는 중저가폰으로 구매잘했구요...사이즈가 a7보다 조금 작지만 손에 잡히는 그립감은 좋아요.. 박스 보니까 2018년 5월 제조일로 되어있네요....박스 3면이 스티커로 개봉된 흔적이 없이 잘왔어요....이상없이 오래 사용할수있음 좋겠네요...^^ ,"서류 처리도 깔끔하게 해주시고, 색상도 원하는 것으로 일부러 구해 주셔서 감사합니다. 빠르게 진행 됐구요 가격도 아주 좋습니다. 마지막 보험처리 까지도 깔끔하게 해서 아주 만족 스러운 구매 였습니다. 다만, 단말기가 색상 때문인지 만든지 1년 가까이 된 재고 더라구요  ","부모님 핸드폰 바꿔드리려고 알아보다 구매하게 되었구요,저렴한 가격에 잘 구매한 것 같습니다.상품이 인기 있다보니 원하는 컬러 (골드, 핑크) 등은 구할 수가 없어서실버랑 블랙으로 진행했구요. 판매자분이 정확하고 빠르게 처리해주셔서큰 어려움 없이 진행했습니다.한가지 아쉬운 점은 핸드폰 보내실때 택배박스가 많이 손상되어서 왔어요.내부 포장제 (에어캡 등) 이 전혀 없는 상태였는데, 혹시나 기기에 이상 있을까 노심초사 했습니다.이 부분은 이후에도 꼭 보완되었으면 합니다."
0,64,"노트2쓰다 충전단자가 망가져 수리하자니 아깝고해서 구입했는데 가성비로치면 갑이네요.삼성페이 지문인식으로 신용카드,교통카드 안가지고 다니니 편해요 가볍고 그립감도 괜찮아 들고다니기도 좋아 젤리케이스끼우고 쓰고 있어요.골드하려다 늦는다고해서 사파이어블랙했는데 은근 이뻐요^^","당일 신청해서 당일에 받아보고 개통까지~ 최근 생산된 따끈따끈한 제품~미개봉 씰~~ 친절한 응대~수많은 결제를 하고 물건을 구입했지만, 이렇게 좋은 업체 만나기 드문 것 같아요~ 이 업체에서 다른 핸드폰 개통 기다리는데, 정말 믿음이가고 특히 응대가 친절해요~제품 말할것도 없고~ 골드보단 블랙이 훨씬 엣지플러스 디자인엔 케이스를 끼워도 다 어울리고, 그 자체로도 색이 오묘하고 중후한 맛이 납니다. 엣지플러스는 사양도 좋고, 액정도 노트급이고, 가볍고~ 가성비 최고죠~~ 감사합니다. 주변에 많이 알릴게요~^^",제목 그대로입니다. 이 폰을 사용하기 전에는 미련하게 통신사의 말빨에 속아 핸드폰을 100% 제값 주고 사서 사용했습니다. 약정 및 할부의 노예로 3년을 살다 교체 시기가 와서 이리저리 핸드폰을 알아보던 중 갤럭시s6엣지+ 를 알게되었습니다. 작년에 출시된 제품이기는 하지만 사용해보니 앞으로 2년은 잘 사용할 수 있을 것 같네요. 
0,65,"노트2쓰다 충전단자가 망가져 수리하자니 아깝고해서 구입했는데 가성비로치면 갑이네요.삼성페이 지문인식으로 신용카드,교통카드 안가지고 다니니 편해요 가볍고 그립감도 괜찮아 들고다니기도 좋아 젤리케이스끼우고 쓰고 있어요.골드하려다 늦는다고해서 사파이어블랙했는데 은근 이뻐요^^","당일 신청해서 당일에 받아보고 개통까지~ 최근 생산된 따끈따끈한 제품~미개봉 씰~~ 친절한 응대~수많은 결제를 하고 물건을 구입했지만, 이렇게 좋은 업체 만나기 드문 것 같아요~ 이 업체에서 다른 핸드폰 개통 기다리는데, 정말 믿음이가고 특히 응대가 친절해요~제품 말할것도 없고~ 골드보단 블랙이 훨씬 엣지플러스 디자인엔 케이스를 끼워도 다 어울리고, 그 자체로도 색이 오묘하고 중후한 맛이 납니다. 엣지플러스는 사양도 좋고, 액정도 노트급이고, 가볍고~ 가성비 최고죠~~ 감사합니다. 주변에 많이 알릴게요~^^",제목 그대로입니다. 이 폰을 사용하기 전에는 미련하게 통신사의 말빨에 속아 핸드폰을 100% 제값 주고 사서 사용했습니다. 약정 및 할부의 노예로 3년을 살다 교체 시기가 와서 이리저리 핸드폰을 알아보던 중 갤럭시s6엣지+ 를 알게되었습니다. 작년에 출시된 제품이기는 하지만 사용해보니 앞으로 2년은 잘 사용할 수 있을 것 같네요. 
0,66,"노트2쓰다 충전단자가 망가져 수리하자니 아깝고해서 구입했는데 가성비로치면 갑이네요.삼성페이 지문인식으로 신용카드,교통카드 안가지고 다니니 편해요 가볍고 그립감도 괜찮아 들고다니기도 좋아 젤리케이스끼우고 쓰고 있어요.골드하려다 늦는다고해서 사파이어블랙했는데 은근 이뻐요^^","당일 신청해서 당일에 받아보고 개통까지~ 최근 생산된 따끈따끈한 제품~미개봉 씰~~ 친절한 응대~수많은 결제를 하고 물건을 구입했지만, 이렇게 좋은 업체 만나기 드문 것 같아요~ 이 업체에서 다른 핸드폰 개통 기다리는데, 정말 믿음이가고 특히 응대가 친절해요~제품 말할것도 없고~ 골드보단 블랙이 훨씬 엣지플러스 디자인엔 케이스를 끼워도 다 어울리고, 그 자체로도 색이 오묘하고 중후한 맛이 납니다. 엣지플러스는 사양도 좋고, 액정도 노트급이고, 가볍고~ 가성비 최고죠~~ 감사합니다. 주변에 많이 알릴게요~^^",제목 그대로입니다. 이 폰을 사용하기 전에는 미련하게 통신사의 말빨에 속아 핸드폰을 100% 제값 주고 사서 사용했습니다. 약정 및 할부의 노예로 3년을 살다 교체 시기가 와서 이리저리 핸드폰을 알아보던 중 갤럭시s6엣지+ 를 알게되었습니다. 작년에 출시된 제품이기는 하지만 사용해보니 앞으로 2년은 잘 사용할 수 있을 것 같네요. 
0,91,가격만족도/성능/사용편의성 등 : 굿 상태/배송 : 선개통후 25시간만에 배송완료 그 외 도움이 될 만한 사용후기 : 최저가라 만족이구요 발열이 조금 있지만 그외는 대만족이에요. 노트가 역시 좋네요.ㅎ 옥션 안드로이드 앱으로 작성,아들 폰 바꿔줬더니 좋아합니다.개통돼와서 먼저폰 유심 빼서 끼우고 전원 껐다 키니까 바로 되고 아주 간편합니다. 5는 배터리가 내장돼 불편하다고 4로 원해서 배터리 한개 더 사줘야겠어요. 필름도 두 장이고 맘에 안드는건 케이스라 케이스도 사려구요.ㅎㅎ,잘 받았습니다.휴대폰이 갑자기 고장나는 바람에 A/S센타를 다녀왔는데 수리비용이 너무 많이 나와서 급하게 기변하게 되었네요.금요일 오전중에 신청하였고 토요일에 수령했습니다.판매자님의 잘못은 아니지만 충전기 킷이 없는지 몰랐네요.배터리도 노트4는 하나만 있는지 몰랐구요.구성품에 대한 부분만 본문에 기재되어 있다면 더 좋았을거 같습니다.
0,92,가격만족도/성능/사용편의성 등 : 굿 상태/배송 : 선개통후 25시간만에 배송완료 그 외 도움이 될 만한 사용후기 : 최저가라 만족이구요 발열이 조금 있지만 그외는 대만족이에요. 노트가 역시 좋네요.ㅎ 옥션 안드로이드 앱으로 작성,아들 폰 바꿔줬더니 좋아합니다.개통돼와서 먼저폰 유심 빼서 끼우고 전원 껐다 키니까 바로 되고 아주 간편합니다. 5는 배터리가 내장돼 불편하다고 4로 원해서 배터리 한개 더 사줘야겠어요. 필름도 두 장이고 맘에 안드는건 케이스라 케이스도 사려구요.ㅎㅎ,잘 받았습니다.휴대폰이 갑자기 고장나는 바람에 A/S센타를 다녀왔는데 수리비용이 너무 많이 나와서 급하게 기변하게 되었네요.금요일 오전중에 신청하였고 토요일에 수령했습니다.판매자님의 잘못은 아니지만 충전기 킷이 없는지 몰랐네요.배터리도 노트4는 하나만 있는지 몰랐구요.구성품에 대한 부분만 본문에 기재되어 있다면 더 좋았을거 같습니다.
0,93,저렴하게 잘구매했구요.. 사은품에 혹해서.. 근데 사은품으로 받은 패드 안쓰게 되네요. 일단 화질이 너무 떨어지공.. 배터리도 금방닳고.. 터치감도 별로이공.. 여기까지 사은품 후기?? ㅋㅋ 제품은 맘에 듭니다. 노트4보다 저렴하고..기능은 엣지가 플러스되고.. 잘쓸께요... ,,
0,97,"8월말 접어들때 주문해서 하루만에 배송 받았어요~ 배터리, 성능 , 다 좋지만 s펜은 정말 짱이네요~~!!! 근데 자급제 폰이라 그런건지.. 가끔 전화가 안들어올때가 있어요..ㅠ 지인들이 알려주셨거든요.. 고객의 사정으로 없는번호라고..;; 이런적 단 한번도 없었는데 이번에 자급제 폰으로 바꾸고서 그러네요.. 글고 스마트 스위치로 연결해서 파일이동시키는 도중 전화번호가 엉킨거 빼곤.. 불편함 없이 신랑이랑 잘 쓰고있어요~~ 아 사은품으로 받은 버즈가 위치찾기 할때 나는소리가 새소리던데 너무 작고, 왼쪽버튼 오른쪽 버튼을 반대로( L ,R) 인식하며, 소리가 아예 안날때도 있어요.. 왜그럴까요.. 고장난제품을 보내주신건 아니시겠죠..ㅠ 흑흑","기존에 노트7 fe 로 알뜰요금제 lte사용하다가 폰이 늘어지고 용량이 부족해서 노트20 구매하게 되었어요. 자급제폰으오 계속 lte요금제 사용하니 좋구요, 유심도 그대로 써도 되어서 좋구 개봉된 폰이어서 조금은 걱정 했지만 상태 최상이고 앞면이 액정스티커 붙여짐 상태여서 걱정을 크게 할 필요가 없었네요. 다만 폰 자체 이어폰 방식이 익숙치 않아서 다른 이어폰과 호환이 안되는 부분은 아쉽네요, 그래도 좋은가격에 사서 만족합니다.",배송상태가 좋았습니다 기본적으로 포장 상태 와 갤럭시 노트 20 포장 패키지가 멋지게 되어 있네요  작은 차이지만 너무 큰 디스플레이는 부담스러워서 노트 20으로 선택했습니다 미스틱 브론즈 컬러가 실제로 더 예쁜 듯 노트20울트라 vs노트20  그리고 자급제폰이 처음이라 어디서 구매해야 하는지 고민했지만 노트20을 선택하길 잘한것같아요!  이전 톤보다 더 커졌음에도 그립감은 더 좋네요
0,98,"
판매자분이랑 제가 생각하는 s급 다른가봐요.. 
제가 생각한 s급은 가개통 수준은 아니더라도 진짜 미세한 생활기스 정도 생각했는데.. 
 
와인색? 으로 왔고 접어지는 부분에 눈에 잘보이는 찍힘 1mm정도? 뒷판에 매우 많은 생활기스.. 
 
그외 전면부나 폴더 안쪽은 깨끗했습니다. 
 
당근마켓이나 중고나라.. 뽐뿌 장터에서 
가개통급도 12~14정도면 충분히 자주 보였는데.. 
 
빨리 구하고 싶어서 
s급 믿고 샀는데 조금은 실망이네요
","
헬로모바일 kt 유심으로 사용하는데 바로 인식하고 너무 문제없이 잘 되네요 속도도 좋고 새제품으로 만족합니다
","
폴더폰에 스크린에 터치도 되고 폰자판도 이용 가능하네요 
터치 처음 접하시는 우리 어머니 터치폰 감을 익히시는데 좋을 것 같아요
"
0,99,,,
0,100,기변계약서 구비서류보내고 진짜빠르고 친절하게 진행해주시고 바로보내주셔받앗어요  게임은안돼나봐요 배그할려니 전원이 꺼지네요 밧데리만땅인데말이죠 아이가좀실망은하네요용량이딸리나보네요  그냥아이 학교학습어플 보고연락할때써야겠어요 감사합니다,화면도크고 팔순이신 친정엄마  개통해드렸는데  좋아하시네요  벨소리도크도 개통도 편했어요,디자인 성능 좋아요~
0,101,크기는 갤럭시노트와 비슷하고 속도도 나름 빨라서고사양 게임 안하는 입장에서는 딱 좋은 폰인것 같아요.현금 결제하니 할부 이자도 안나가서 좋고요.저가폰이라 그런지 케이스나 액정보호 필름같은 사은품이 없는건 조금 아쉽네요..암튼 많이파세요..,색감좋고 무상기변 강추 합니다,가장 저렴한 가격에 적당한 성능이네요. 아주 만족합니다.
0,106,다른곳보다 저렴히 판매하길래 바로 구매했어요.노트5쓰다가 갈아탄건데 화면크기는 비슷한데 노트8이 더 길면서 굴곡져서그런가 작아보이네요. 아이콘들도 작아져서 폰이 더 작게만 느껴집니다. 삼성스마트스위치로 모든정보 다 옮기니 편리하고 유심 끼우니 전화도 잘 됩니다.케이스나 필름 서비스는 없댔는데 본품에 기본으로 투명젤리케이스가 포함되어있고 필름은 따로 사야하네요. 아그리고 제조일은 17년12월거라 좀 불만족스럽습니다.오래된제품이라 싸게 행사하는건가싶기도하고요. ,뭐 노트8을 지식인이나 블러그에 검색해보면 10만원대에 샀다... 뭐 요금제 자유다.. 혹은 10만원도 안주고 샀다... 말들이 많죠!! 어디어디 가입해서 사라.. 등등  하지만 전 정직하게 오픈되어있는 곳에서 구매해야 뒷탈이 없을거 같아 롯데에서 구매했네요.상담사님들도 다 친절 하시고 고딩아들도 엄청 만족해 합니다.. 요새 폰 색깔은 아무의미없는거 같네요 앞면이 전부 올 검정색이라.. 뒤는 커버씌우면^^,가격도 저렴하고 친절하게 잘챙겨 주셔서 개통도 바로 하고 좋네요.부모님 스마트폰 바꿔드렸는데 좋아하셔서 기분 좋은것 같네요.보급형 모델은 무선충전 안되는데 메이저 모델이라 무선충전도 되고 화면도 커서여러가지로 좋은듯 하네요. 감사합니다. 많이 파세요.
0,116,사은품 하나도 없이 폰만 왔네요.보호필름과 포토상품평 남기니 삼성무선충전기 꼭 보내주세요.이전 폰도 여기서 구매해서 믿을수있고아마 다음번에도 여기서 기변할거 같네요.사실 사은품 많이 주는곳보다 폰을 더 저렴하게 받는게 더 좋죠.,"해피콜 진행하고 바로 다음 날 바로 받았네요~

빠진 물품 없이 빠르게 잘 받았습니다

케이스랑 필름 서비스 감사합니다

폰 완전 이뿌고, 성능 또한 최고네요

감사합니다","원하는 색상이 없어 며칠 기다리긴 했지만 가입조건도 좋고, 상담 게시판에 답글도 빨리 달아주셔서 아주 만족합니다."
0,125,블랙을 구매할려고 했는데 품절이라 블루로 받았는데 실제 컬러가 이뻐요.성능도 좋고 그립감도 좋고 맘에 듭니다.좋은 제품을 잘 샀어요.,LG에서 나온 폰중에 지금 가장 가성비좋은 폰이라고 봅니다!!! 화면 선명해보이더라구요어머니 폰으로 해드렸는데 굿해피콜 해주신분 엄청 친절하셨어요!!ㅎㅎㅎ 온라인신청서 넘나 간편하고 좋네요 굿굿,마침 기변을 하려는 시점에서 좋은가격에 원하는 색상으로 기변 할수 있고 업무 처리도 빠르게 진행해주셔서 고맙습니다.
0,126,갑자기 가격이 내려가서 이 가격이 맞나 싶을 때 샀는데 정말 기기값은 없다고 생각될 정도로 싸게 구매했습니다. 유심신청을 안했는데  엄마 핸드폰이라서 유심 구매하는 게 까다로워서 하루 정도 엄마가 핸드폰을 못 썼네요ㅜㅠ 다음에는 꼭 유심 같이 구매할게요! 다른 색깔은 다 써봐서 안써본 색깔로 샀는데 좋네요.,"주문은 3월 3일인데, 폰 받은 날은 3월 7일임..  도중에 물량 없어서 물량 입고후 보내준다는 연락 받아서 그런가보다 함.   바로 대리점 가서 기변하고, 이것저것 확인 중...   하단 빛샘 발견, 게다가 이어폰 극갈림까지... 검색해보니 9월인가 새제품에 개선됐다고 하는데,  제조년월은 2018년 5월... 오래되도 한참 오래됐다. 아마 물량 없어서 구한다는 말이 어디 짱박힌거 구하다보니 그런듯...  그나마 a/s는 친절하다는데 낼 바로 찾아가야겠다.   새제품 바로 확인해보고 이래 저래 실망만... ","나름 합리적인 가격으로 잘 구입한것 같아요.. 구입 과정에서 휴대폰 컬러 문의 했었는데,직원분 전화 응대가 빠르게 이뤄지지 않은 점, 서비스로 오는 글라스필름?이 와장창 깨져 있고, 사이즈 또한 g7에 많이 작았다는 점... 정도 아쉽네요. 참고로 대한통운 하루면 거의 받는데 3일째 인가 수령한 것 같습니다. 배송 기다리다가 중간에 핸드폰 안 되서 알려주신 대로 기존폰 전원을 대여섯번 껏다 켰다..아이고야...같은 날 발급신청한 롯데카드보다 더 늦게 오다니..충격 좀 받았네요.. 믿음의 배송 우체국택배 이용하시기를 정중히 권해드립니다. 그리고 엘지폰 6년 만인데.. 많이 발전했네요. G7 몹시 만족합니다!  "
0,127,너무나도 저렴하게 구입해서 기분좋고 부산인데 하루만에와서 또 기분좋고 휴대폰오면 케이스사러 가야지 하고 생각하고있었는데  너무나 고급진 케이스2개에 고급진방탄필름까지 챙겨주시고 너무너무 감사합니다 음질도 성능도 아주마음에들어요 사업번창하세요 오래오래 잘사용하겠습니다 감사합니다,"주문 후 개통, 배송까지 빠르게 처리되어 불편함 없이 바꿨습니다생각보다색 너무 예쁨감사합니다~~~~ ",1마넌의 행복은 바로 이런것이죠.껄껄껄 할원 제로. 육구욕 6개월 심플코스로 유지후  변경가능. 스펙은 갤9 보다 좋은것같습니다.
